humidity,weather,holiday,season,feeling_temp,temp,hour,count,year,month,day
0.94,3,0,4,0.5152,0.6,6,114,2011,9,2
0.35,1,0,3,0.697,0.8,17,864,2012,8,1
0.61,1,0,2,0.6212,0.66,9,197,2011,4,2
0.5,1,0,1,0.1515,0.12,5,8,2011,2,2
0.79,2,0,3,0.6364,0.68,21,149,2011,8,3
0.77,1,0,3,0.5,0.52,4,6,2011,8,1
0.8,3,0,1,0.1667,0.16,22,46,2011,2,2
0.82,2,0,2,0.4545,0.46,0,117,2012,4,6
0.74,1,0,3,0.6667,0.7,7,421,2012,8,4
0.7,2,0,2,0.7273,0.76,8,432,2011,6,3
0.44,1,0,4,0.2727,0.22,3,8,2012,11,6
0.74,1,0,2,0.697,0.72,22,185,2011,6,4
0.57,2,0,3,0.6212,0.66,22,179,2011,9,3
0.5,1,0,2,0.6212,0.64,2,89,2012,6,5
0.83,1,0,3,0.5303,0.56,5,24,2011,9,0
0.38,1,0,3,0.8788,0.94,13,337,2012,7,6
0.51,1,0,3,0.6667,0.74,19,413,2011,8,0
0.73,1,0,3,0.5303,0.56,0,57,2012,9,3
0.4,2,0,1,0.3485,0.36,2,80,2012,3,6
0.61,3,0,1,0.3182,0.3,15,54,2012,2,2
0.66,2,0,3,0.7576,0.78,20,389,2012,8,4
0.94,3,0,3,0.5606,0.64,0,16,2011,9,4
0.74,1,0,1,0.1364,0.14,5,9,2011,1,1
0.41,1,0,2,0.6212,0.64,21,218,2011,6,0
0.66,1,0,3,0.803,0.8,17,513,2011,7,1
0.33,1,0,4,0.6515,0.74,16,532,2012,10,2
0.78,2,0,2,0.5758,0.6,10,200,2012,5,1
0.52,2,0,1,0.303,0.26,3,3,2012,2,1
0.66,1,0,2,0.6818,0.72,9,182,2011,6,6
0.55,2,0,1,0.2273,0.16,7,99,2011,1,1
0.65,1,0,3,0.6515,0.7,22,188,2011,8,4
0.36,2,0,2,0.6212,0.66,17,576,2012,5,5
0.75,1,0,1,0.2576,0.24,5,10,2012,1,5
1.0,2,0,1,0.197,0.22,22,10,2011,3,6
0.74,1,0,3,0.7121,0.74,21,241,2011,7,1
0.56,1,0,1,0.2576,0.26,4,1,2011,1,6
0.49,1,0,2,0.2727,0.3,8,508,2012,4,4
0.36,1,0,1,0.1061,0.1,21,25,2011,1,6
0.53,2,0,4,0.5455,0.58,22,220,2012,9,4
0.62,1,0,3,0.6818,0.74,0,191,2012,7,5
0.88,1,0,3,0.5455,0.6,7,52,2011,9,5
0.65,1,0,3,0.6212,0.66,7,308,2011,8,2
0.75,1,0,1,0.2576,0.26,3,1,2012,1,2
0.66,1,0,3,0.697,0.74,16,285,2011,9,4
0.36,1,0,1,0.3333,0.32,14,79,2011,3,1
0.84,2,0,2,0.7121,0.72,6,118,2011,6,3
0.58,2,0,2,0.6818,0.74,22,153,2011,6,3
0.7,1,0,1,0.2879,0.24,7,41,2012,2,5
0.61,1,1,2,0.6061,0.62,1,28,2012,4,0
0.53,2,0,1,0.2879,0.3,15,130,2012,3,0
0.94,1,0,2,0.4394,0.44,7,237,2011,4,2
0.7,1,0,3,0.697,0.74,20,385,2012,9,1
0.93,2,0,4,0.3485,0.36,6,108,2012,12,0
0.75,2,0,3,0.7424,0.76,1,12,2011,7,0
0.38,1,0,2,0.6212,0.62,17,598,2011,5,0
0.3,1,0,3,0.7273,0.84,17,349,2011,7,5
0.94,2,0,1,0.4242,0.42,5,24,2012,1,4
0.61,1,0,4,0.6061,0.62,17,438,2011,10,6
0.71,2,0,4,0.3788,0.36,6,94,2011,10,0
0.65,3,0,3,0.6364,0.68,21,217,2012,6,4
0.69,1,0,1,0.1515,0.14,22,20,2011,1,0
0.73,1,0,3,0.2424,0.64,7,379,2012,8,4
0.75,1,0,1,0.2424,0.24,5,11,2012,12,3
0.83,1,0,3,0.6061,0.66,19,270,2011,7,4
0.61,1,0,2,0.6364,0.68,16,273,2011,5,6
0.66,1,0,4,0.4091,0.4,11,226,2011,11,4
0.66,1,0,3,0.7576,0.78,17,572,2011,6,1
0.55,1,0,4,0.4697,0.48,9,355,2012,10,1
0.68,1,0,4,0.5,0.52,12,312,2012,12,1
0.34,1,0,2,0.6364,0.7,15,644,2012,6,6
0.49,1,0,2,0.5303,0.56,10,298,2011,5,5
0.56,2,0,1,0.2727,0.26,12,130,2011,12,3
1.0,3,0,1,0.4242,0.42,7,5,2011,3,6
0.41,1,0,3,0.7121,0.8,8,585,2012,7,4
0.67,1,0,4,0.4394,0.44,4,8,2012,9,0
0.29,1,0,2,0.4848,0.5,13,224,2012,4,1
0.82,1,0,4,0.4091,0.4,5,13,2012,10,5
0.43,1,1,1,0.3333,0.36,16,97,2011,12,0
0.31,1,0,3,0.6818,0.78,14,163,2011,6,3
0.88,2,0,4,0.5,0.52,4,5,2012,10,4
0.49,1,0,3,0.7424,0.8,22,234,2012,7,3
0.75,1,0,3,0.8333,0.8,20,309,2011,7,2
0.47,1,0,2,0.4545,0.46,12,121,2011,3,1
0.79,1,0,3,0.6667,0.7,8,92,2011,8,6
0.87,1,0,4,0.3939,0.38,21,113,2012,10,6
0.69,2,0,1,0.2121,0.22,6,36,2012,12,2
0.51,1,0,2,0.4848,0.5,14,107,2011,5,2
0.77,2,0,2,0.4394,0.44,5,20,2011,5,0
0.42,1,0,3,0.6667,0.74,16,309,2011,8,2
0.83,1,0,4,0.5,0.52,7,297,2011,9,4
0.76,1,1,4,0.3788,0.36,19,44,2012,11,3
0.66,1,0,3,0.697,0.74,8,392,2011,8,1
0.41,1,0,3,0.7879,0.86,20,206,2011,7,4
0.66,2,0,1,0.3182,0.32,5,4,2011,12,5
0.48,1,0,1,0.2727,0.26,1,15,2012,1,4
0.36,1,0,2,0.5,0.52,20,141,2011,4,6
0.6,1,0,1,0.2424,0.24,16,107,2011,1,5
0.64,1,0,2,0.5455,0.58,16,302,2011,5,3
0.65,1,0,3,0.6364,0.68,18,339,2011,9,6
0.45,1,0,4,0.5,0.52,13,328,2012,10,1
0.62,3,0,1,0.3939,0.38,16,71,2011,2,3
0.66,1,0,3,0.803,0.8,21,242,2011,7,2
0.63,2,0,4,0.4848,0.5,12,304,2011,11,6
0.47,1,0,3,0.7727,0.84,13,254,2012,7,3
0.7,2,0,2,0.2879,0.3,15,90,2011,3,3
0.5,1,0,1,0.1515,0.14,2,3,2012,1,3
0.74,2,0,3,0.6667,0.7,22,135,2011,8,3
0.25,1,0,2,0.4848,0.5,10,299,2012,4,6
0.87,1,0,4,0.3485,0.34,0,18,2011,11,1
0.88,2,0,3,0.5606,0.62,6,23,2012,8,5
0.16,1,0,1,0.4394,0.44,13,155,2011,2,5
0.48,1,0,4,0.2727,0.28,20,137,2011,11,4
0.4,1,0,4,0.4091,0.4,13,154,2011,12,3
0.53,1,0,3,0.803,0.84,11,243,2011,7,6
0.64,3,0,2,0.5455,0.58,13,183,2011,5,3
0.41,1,1,3,0.7879,0.86,12,494,2012,7,2
0.48,1,0,4,0.2727,0.28,16,234,2011,12,6
1.0,2,0,2,0.5,0.52,4,5,2011,4,0
0.93,3,0,1,0.3485,0.36,8,73,2011,2,4
0.55,2,1,1,0.197,0.22,7,44,2012,2,0
0.51,2,0,2,0.6667,0.74,13,363,2011,6,6
0.56,1,0,1,0.2879,0.26,3,5,2012,2,4
0.51,1,0,1,0.2121,0.2,5,26,2012,1,0
0.61,1,0,3,0.6212,0.64,10,212,2012,9,3
0.47,1,0,2,0.6212,0.64,17,259,2011,5,2
0.87,3,0,4,0.2879,0.3,16,98,2012,10,1
0.47,1,0,3,0.6212,0.66,11,138,2011,8,0
0.93,3,0,2,0.303,0.32,17,69,2011,4,4
0.55,1,0,2,0.6818,0.74,17,341,2011,5,5
1.0,2,0,3,0.5152,0.62,9,69,2011,9,3
0.49,1,0,4,0.3182,0.32,18,537,2012,11,3
0.58,2,0,2,0.6667,0.72,9,217,2011,6,1
0.59,1,0,3,0.803,0.82,21,154,2011,7,5
0.51,1,0,4,0.4848,0.5,21,256,2012,9,0
0.88,2,0,2,0.4848,0.5,9,233,2011,5,4
0.83,2,0,2,0.5758,0.62,22,159,2012,5,2
0.78,1,0,4,0.5909,0.62,20,238,2011,9,1
0.51,1,0,3,0.6515,0.7,14,265,2011,7,4
0.88,3,0,4,0.4697,0.48,5,15,2011,10,3
0.65,1,0,4,0.2576,0.24,2,2,2012,11,1
0.79,2,0,3,0.6667,0.7,10,205,2011,8,5
0.94,2,0,2,0.5,0.52,8,557,2012,5,1
0.61,2,0,4,0.2879,0.3,5,37,2012,11,3
0.44,1,0,2,0.6212,0.66,3,4,2011,6,3
0.61,1,0,1,0.303,0.32,3,4,2011,12,2
1.0,1,0,3,0.5152,0.54,0,27,2011,9,2
0.93,2,0,1,0.197,0.16,22,58,2012,1,6
0.52,1,0,3,0.7727,0.82,11,451,2012,7,6
0.69,1,0,3,0.6212,0.66,2,6,2011,8,2
0.68,2,0,2,0.5152,0.54,5,16,2011,4,1
0.66,1,0,3,0.7273,0.76,21,328,2012,7,0
0.37,1,0,2,0.2121,0.22,5,8,2011,3,1
0.58,1,0,2,0.6818,0.74,8,452,2011,6,4
0.49,1,0,4,0.303,0.34,0,55,2012,11,4
0.52,1,0,3,0.7424,0.8,15,306,2012,8,1
0.61,1,0,2,0.6515,0.7,17,548,2011,5,1
0.84,1,0,3,0.6667,0.7,8,632,2012,9,1
0.49,1,0,1,0.303,0.32,18,153,2011,3,4
0.88,3,0,4,0.4545,0.46,22,40,2011,11,6
0.78,1,0,3,0.5909,0.64,4,7,2011,8,4
0.94,3,0,3,0.5909,0.66,9,123,2012,9,3
0.87,3,0,2,0.3333,0.36,21,11,2012,4,6
0.83,3,0,4,0.5455,0.58,7,260,2012,10,1
0.94,1,0,2,0.4394,0.44,22,57,2011,4,6
0.83,2,0,3,0.6061,0.66,10,175,2012,7,0
0.55,2,0,2,0.4545,0.46,11,122,2011,4,3
0.93,2,0,1,0.2576,0.22,6,32,2011,1,2
0.87,2,0,4,0.3636,0.36,11,123,2011,12,0
0.48,1,0,4,0.5,0.52,11,166,2011,10,1
0.37,1,0,2,0.4091,0.4,11,291,2012,4,4
0.44,1,0,1,0.2121,0.26,18,82,2012,12,5
0.55,1,0,4,0.4545,0.46,12,189,2011,11,2
0.52,1,0,3,0.7727,0.82,16,457,2012,7,0
0.49,2,0,4,0.2879,0.3,8,648,2012,11,0
0.21,1,0,2,0.303,0.32,18,241,2011,3,0
1.0,3,0,2,0.2727,0.3,4,3,2011,4,5
0.94,1,0,2,0.5303,0.56,2,13,2011,6,4
0.88,3,0,4,0.4394,0.44,1,5,2012,11,1
0.78,2,0,2,0.5758,0.6,4,10,2012,6,1
0.57,1,0,2,0.303,0.34,21,165,2012,4,2
0.3,1,0,2,0.7121,0.82,12,502,2012,6,6
0.6,1,0,4,0.6061,0.6,9,384,2012,10,4
0.86,2,0,1,0.1515,0.16,16,76,2011,1,1
0.5,1,0,1,0.3485,0.36,20,212,2012,2,1
0.43,1,0,2,0.5303,0.56,10,452,2012,5,5
0.52,1,0,2,0.7727,0.82,17,517,2011,6,4
0.87,3,0,1,0.3636,0.36,21,101,2012,3,4
0.79,2,0,3,0.7121,0.74,7,254,2011,7,4
0.74,2,0,1,0.1515,0.16,7,13,2012,1,6
0.51,1,0,2,0.4545,0.46,1,46,2012,5,4
0.93,3,0,1,0.3485,0.36,2,2,2012,1,3
0.87,3,0,1,0.3182,0.34,23,9,2012,1,2
0.68,1,0,2,0.5152,0.54,7,78,2012,6,5
0.66,1,0,4,0.4091,0.4,19,238,2011,10,0
0.61,1,0,2,0.6515,0.7,18,538,2011,6,0
0.83,1,0,2,0.5303,0.56,21,223,2011,5,3
0.79,1,0,2,0.6364,0.68,10,437,2012,5,5
0.54,2,0,3,0.6667,0.72,10,150,2011,6,0
0.47,1,0,4,0.6364,0.68,14,500,2011,10,6
0.36,1,0,1,0.1212,0.14,19,30,2011,1,5
0.5,1,0,1,0.3333,0.36,19,251,2012,1,4
0.83,3,0,4,0.5758,0.62,23,45,2012,9,3
0.81,1,0,4,0.2727,0.26,6,13,2011,11,4
0.55,1,0,4,0.2727,0.22,21,63,2011,12,6
0.56,1,0,2,0.2727,0.28,5,27,2012,4,2
0.32,1,0,2,0.6515,0.72,17,857,2012,6,2
0.89,3,0,2,0.5758,0.64,0,36,2012,5,2
0.3,1,0,3,0.6212,0.68,21,331,2012,6,0
0.75,1,0,4,0.3182,0.28,7,247,2011,12,2
0.56,1,0,3,0.6212,0.6,5,28,2011,7,3
0.87,3,0,1,0.3485,0.36,18,160,2012,3,4
0.45,1,0,3,0.6667,0.74,15,392,2011,6,5
0.21,1,0,2,0.3636,0.36,18,294,2011,3,1
0.48,1,0,1,0.2424,0.24,20,61,2012,12,5
0.51,1,0,2,0.6667,0.72,16,438,2012,6,3
0.32,1,0,3,0.7121,0.82,16,419,2012,8,3
0.88,1,0,2,0.4394,0.44,3,5,2011,5,3
0.36,1,0,2,0.6364,0.68,13,686,2012,6,6
0.23,1,0,2,0.697,0.82,14,593,2012,6,5
0.72,1,0,3,0.4545,0.46,1,80,2011,9,5
0.7,2,0,3,0.6818,0.72,23,104,2011,9,6
0.4,1,0,4,0.4091,0.4,17,374,2012,11,2
0.55,1,0,2,0.7576,0.8,12,237,2012,5,1
0.27,1,0,3,0.7879,0.9,13,293,2012,7,4
0.93,3,0,1,0.197,0.22,11,41,2011,1,2
0.48,2,0,3,0.6818,0.76,16,515,2012,8,4
0.35,3,0,3,0.8485,0.92,15,194,2012,7,2
0.66,1,0,4,0.3485,0.32,20,245,2012,11,4
0.53,1,0,4,0.3485,0.36,11,240,2011,10,6
0.83,1,0,2,0.5758,0.62,14,142,2011,4,3
0.58,2,0,2,0.6515,0.7,12,269,2012,5,1
0.7,2,1,3,0.6818,0.72,23,138,2011,7,0
0.57,1,0,2,0.6212,0.64,23,215,2012,6,4
0.79,1,0,3,0.697,0.72,20,294,2012,7,6
0.97,2,0,3,0.5,0.6,2,64,2011,9,5
0.69,1,0,4,0.2727,0.22,2,9,2012,12,4
0.47,1,0,1,0.197,0.22,9,214,2012,1,4
0.45,1,0,3,0.6818,0.76,14,182,2011,8,1
0.87,3,0,4,0.4091,0.4,23,33,2011,11,0
0.29,1,0,3,0.8333,0.94,18,277,2012,7,5
0.86,3,0,1,0.2121,0.2,8,272,2012,1,0
0.45,2,0,4,0.303,0.32,18,295,2011,12,4
0.86,3,0,1,0.1818,0.2,10,8,2012,12,2
0.76,2,0,4,0.4091,0.4,10,110,2011,11,3
0.32,1,0,4,0.5455,0.58,17,441,2011,10,5
0.4,1,0,4,0.3939,0.38,16,421,2012,11,4
0.66,1,0,4,0.4091,0.4,18,422,2011,10,0
0.87,3,0,1,0.2576,0.24,18,167,2012,2,2
0.77,1,0,2,0.4697,0.48,5,38,2012,6,2
0.71,1,0,3,0.4091,0.4,3,6,2011,9,4
0.59,1,0,3,0.7727,0.8,0,119,2011,7,6
0.51,1,0,1,0.2121,0.22,22,39,2012,12,5
0.6,1,0,4,0.2576,0.26,19,373,2012,12,3
0.43,2,1,1,0.197,0.18,5,1,2011,1,0
0.62,1,0,4,0.4091,0.4,2,132,2012,10,6
0.43,1,0,3,0.7424,0.82,18,363,2011,7,6
0.74,2,0,3,0.6667,0.7,8,484,2011,8,3
0.69,1,0,3,0.6061,0.64,9,328,2012,8,1
0.48,1,0,3,0.6515,0.7,21,233,2011,6,4
0.93,2,0,1,0.3485,0.36,3,21,2012,3,5
0.35,1,0,4,0.6212,0.62,17,575,2012,9,6
0.43,1,0,2,0.6212,0.6,19,434,2011,5,1
0.76,1,0,4,0.3485,0.36,20,124,2011,12,6
0.61,2,0,3,0.6212,0.66,10,166,2011,7,4
0.54,1,0,3,0.6515,0.7,11,256,2012,8,1
0.89,1,0,3,0.5758,0.64,4,4,2011,7,3
0.73,1,0,4,0.5303,0.56,5,36,2012,9,2
0.66,1,0,3,0.6818,0.72,11,164,2011,9,2
0.65,1,0,4,0.2727,0.28,2,4,2011,12,3
0.39,1,0,2,0.4848,0.5,10,128,2011,5,3
0.47,2,1,1,0.2121,0.2,15,93,2011,1,0
0.63,1,0,4,0.4545,0.46,11,147,2011,11,1
0.82,2,0,2,0.4545,0.46,18,159,2011,5,6
0.63,1,0,2,0.4697,0.48,7,237,2011,5,0
0.79,1,0,3,0.697,0.72,23,91,2012,7,6
0.36,1,0,1,0.3485,0.32,20,199,2012,2,3
0.27,1,0,1,0.2273,0.22,15,206,2012,1,6
0.51,1,0,4,0.6515,0.7,17,901,2012,10,3
0.63,1,0,2,0.4848,0.5,6,16,2012,4,6
0.42,1,0,2,0.5,0.52,12,416,2011,4,5
0.68,2,0,3,0.4848,0.5,10,249,2011,9,5
0.76,2,0,1,0.3939,0.38,9,20,2011,1,6
0.7,2,0,4,0.3182,0.32,1,20,2011,12,3
0.7,1,0,1,0.2576,0.24,5,20,2012,2,2
0.83,1,0,4,0.5303,0.56,8,206,2012,10,5
0.88,3,0,3,0.5303,0.56,15,512,2012,9,5
0.87,1,0,4,0.3636,0.34,3,46,2011,10,6
0.7,1,0,4,0.3182,0.3,4,7,2012,11,4
0.78,2,0,4,0.5303,0.56,13,313,2012,10,3
0.53,1,0,4,0.3182,0.34,19,265,2011,12,4
0.82,2,0,4,0.4091,0.4,1,17,2011,11,4
0.89,1,0,3,0.6667,0.7,22,103,2011,8,6
0.39,1,0,4,0.2879,0.3,16,228,2012,11,6
0.52,1,0,4,0.303,0.3,20,252,2012,11,3
0.69,1,0,1,0.2121,0.22,3,4,2011,3,2
0.54,1,0,1,0.3939,0.38,10,88,2011,2,3
0.45,1,0,1,0.1515,0.06,6,43,2011,2,2
0.44,1,0,4,0.2576,0.26,18,141,2012,11,6
0.44,1,0,3,0.7879,0.86,10,186,2012,7,3
0.56,1,0,1,0.3333,0.3,15,109,2011,1,6
0.44,1,0,2,0.4697,0.48,18,312,2011,3,1
0.47,1,0,1,0.1818,0.2,6,2,2011,2,6
0.43,1,0,3,0.697,0.78,11,128,2011,8,2
0.76,3,0,1,0.3636,0.34,15,53,2012,2,3
0.47,1,0,3,0.7727,0.84,21,323,2012,7,3
0.6,1,0,2,0.6061,0.6,22,153,2012,6,6
0.52,1,0,3,0.697,0.76,12,216,2011,8,4
0.82,1,0,4,0.4394,0.44,5,42,2012,10,3
0.87,3,0,1,0.2273,0.26,16,13,2012,12,2
0.94,2,0,4,0.5455,0.62,23,98,2012,10,1
0.82,2,0,2,0.3939,0.38,19,130,2011,4,5
0.81,1,0,4,0.303,0.26,1,115,2011,11,6
0.65,1,0,3,0.6515,0.7,12,411,2011,9,6
0.4,1,0,1,0.2273,0.2,17,178,2011,1,0
0.83,3,0,2,0.6061,0.66,17,521,2011,4,2
0.46,1,0,4,0.2727,0.28,17,136,2011,12,6
0.68,1,0,3,0.5303,0.56,23,127,2012,9,2
0.55,1,0,3,0.697,0.76,18,556,2011,8,2
0.44,1,0,4,0.4545,0.46,15,246,2012,12,1
0.59,1,0,3,0.7424,0.78,20,323,2011,7,0
0.62,2,0,1,0.4091,0.4,22,59,2011,3,2
0.83,2,0,3,0.5606,0.6,5,37,2012,8,0
0.89,2,0,3,0.5909,0.66,22,168,2012,8,5
0.47,1,0,2,0.803,0.86,12,180,2012,6,2
0.94,1,0,2,0.4394,0.44,2,1,2011,3,1
0.37,1,0,2,0.6515,0.74,17,823,2012,6,4
0.52,2,0,1,0.2576,0.24,10,86,2012,1,3
0.52,2,0,4,0.2727,0.3,5,39,2012,11,0
0.88,1,0,3,0.5455,0.58,6,20,2011,9,6
0.59,1,0,1,0.1818,0.16,8,501,2012,3,1
0.66,1,0,3,0.7576,0.78,1,96,2011,7,6
0.47,1,0,2,0.4091,0.4,22,149,2012,4,3
0.3,1,0,1,0.1212,0.12,18,120,2011,1,4
0.88,2,0,2,0.5,0.52,8,314,2011,4,0
0.88,2,0,4,0.5455,0.6,13,154,2012,10,1
0.47,2,0,1,0.1364,0.16,5,5,2012,1,6
0.69,3,0,2,0.6061,0.62,14,316,2011,5,6
0.87,3,0,1,0.4091,0.4,18,192,2012,2,2
0.65,1,0,1,0.2727,0.26,0,11,2011,3,0
0.58,1,0,2,0.6515,0.7,16,299,2011,6,0
0.87,1,0,4,0.3485,0.32,3,3,2011,11,1
0.6,1,0,1,0.2576,0.22,1,7,2011,2,3
0.58,1,0,4,0.4242,0.42,23,90,2011,10,3
0.47,1,0,3,0.6364,0.68,23,159,2012,6,2
0.87,3,0,4,0.3333,0.36,3,3,2012,10,1
0.73,1,0,2,0.6061,0.64,22,286,2012,5,2
0.88,1,0,2,0.5606,0.62,3,31,2012,5,5
0.5,1,0,2,0.6212,0.62,13,193,2011,5,2
0.47,1,0,2,0.6212,0.66,10,249,2012,6,4
0.36,1,0,1,0.6212,0.66,16,232,2011,2,4
0.55,1,0,4,0.1667,0.18,2,52,2011,12,6
0.4,2,0,2,0.5303,0.56,15,252,2011,4,4
0.71,2,1,4,0.4091,0.4,19,371,2012,10,0
0.8,1,0,4,0.2273,0.16,5,21,2011,12,0
0.66,2,0,3,0.803,0.8,16,291,2012,7,6
0.49,1,0,4,0.2879,0.3,14,219,2011,12,6
0.47,1,1,3,0.803,0.86,20,551,2012,7,2
0.37,1,0,2,0.5303,0.56,21,151,2011,4,0
0.48,2,0,2,0.6515,0.7,20,239,2011,6,5
0.77,1,0,1,0.4697,0.48,9,315,2012,3,3
0.76,1,0,1,0.4091,0.4,4,1,2012,2,3
0.49,1,0,3,0.7424,0.8,17,369,2011,7,6
0.47,1,0,2,0.6212,0.66,11,237,2012,6,3
0.84,1,0,3,0.7121,0.72,5,27,2011,7,4
0.93,3,0,1,0.3333,0.34,23,18,2011,3,2
0.52,2,0,1,0.2879,0.3,20,103,2012,2,6
0.58,2,0,3,0.7121,0.76,12,278,2012,7,0
0.94,2,0,4,0.3939,0.38,6,64,2011,11,1
0.83,1,0,3,0.5758,0.62,1,25,2012,8,3
0.75,1,0,4,0.2576,0.24,8,63,2011,12,5
0.88,3,0,3,0.5455,0.58,10,268,2012,7,5
0.27,1,0,4,0.3939,0.38,19,373,2012,11,3
0.83,2,0,2,0.5303,0.56,1,76,2012,6,5
0.46,2,0,2,0.3333,0.36,14,87,2011,4,4
0.83,1,0,3,0.5758,0.62,3,9,2012,9,4
0.77,1,0,2,0.4697,0.48,8,442,2011,5,2
0.94,2,0,1,0.5,0.52,5,20,2012,3,1
0.64,1,0,1,0.2121,0.2,3,8,2011,1,5
0.94,3,1,3,0.5909,0.66,19,175,2011,9,0
0.57,2,0,4,0.3333,0.32,16,214,2011,12,0
0.8,1,0,4,0.2576,0.22,5,23,2011,12,4
0.87,1,0,4,0.3333,0.3,1,10,2011,11,2
0.45,1,1,1,0.3182,0.3,22,62,2012,2,0
0.82,1,0,4,0.3939,0.38,23,108,2011,10,5
0.79,1,0,3,0.697,0.72,20,222,2011,8,4
0.62,1,0,2,0.4091,0.4,21,150,2011,5,2
0.45,1,0,2,0.6364,0.7,13,462,2011,5,5
0.79,1,0,3,0.6364,0.68,9,271,2012,8,5
0.16,1,0,1,0.4394,0.44,16,120,2011,2,5
0.94,1,0,4,0.5303,0.56,2,6,2011,10,4
1.0,1,0,2,0.5,0.52,6,101,2011,5,2
0.94,2,0,3,0.5909,0.66,5,41,2012,8,3
0.4,2,0,1,0.197,0.2,11,67,2011,1,4
0.52,1,0,3,0.697,0.76,18,812,2012,8,0
0.85,1,0,1,0.2121,0.2,2,5,2012,1,2
0.58,1,0,3,0.6515,0.7,8,441,2011,8,1
0.73,2,0,2,0.6061,0.64,14,184,2012,5,1
0.62,2,0,4,0.4091,0.4,12,321,2011,10,6
0.31,1,0,4,0.2879,0.32,16,241,2011,12,5
0.51,1,0,4,0.4848,0.5,21,269,2012,10,2
0.58,1,0,2,0.6818,0.74,17,491,2011,5,4
0.66,2,0,2,0.4091,0.4,9,170,2011,4,3
0.54,2,0,2,0.4394,0.44,4,6,2011,4,3
0.62,1,0,3,0.7121,0.76,17,555,2011,8,3
0.65,2,0,3,0.6212,0.66,16,356,2012,8,6
0.0,3,0,1,0.4394,0.44,15,14,2011,3,3
0.44,1,0,2,0.2576,0.26,23,19,2011,3,6
0.28,1,0,2,0.6515,0.74,13,189,2011,6,2
0.87,1,0,4,0.3333,0.32,0,24,2011,12,0
0.69,1,0,1,0.1515,0.14,9,117,2011,1,4
0.44,1,0,4,0.4697,0.48,5,26,2011,12,4
0.88,3,0,4,0.5303,0.56,7,147,2011,10,4
0.84,1,0,3,0.6667,0.7,2,6,2012,8,2
0.81,2,0,1,0.2576,0.24,18,168,2011,2,1
0.8,1,1,4,0.2273,0.22,4,3,2012,11,3
0.63,3,0,3,0.8333,0.82,23,48,2012,6,4
0.27,1,0,1,0.1818,0.2,16,80,2011,2,3
0.53,2,0,4,0.3485,0.34,11,201,2012,11,4
0.43,1,0,4,0.6212,0.62,12,302,2012,9,1
0.94,2,0,3,0.5152,0.54,22,84,2011,9,1
0.62,1,0,4,0.4091,0.4,3,20,2011,10,5
0.5,1,0,2,0.4091,0.4,23,136,2012,4,3
0.67,1,0,4,0.4394,0.44,4,5,2011,11,0
0.46,1,0,2,0.3939,0.38,3,3,2012,4,1
0.93,3,0,1,0.3788,0.36,8,405,2011,12,2
0.53,2,0,2,0.6212,0.6,18,680,2012,5,0
0.73,1,0,2,0.6061,0.64,9,199,2011,4,1
0.7,1,0,1,0.2273,0.24,7,90,2012,12,3
0.52,1,0,1,0.5152,0.54,19,335,2012,2,2
0.87,3,0,1,0.2879,0.3,11,10,2012,2,2
0.78,1,0,3,0.6061,0.66,0,33,2011,6,2
0.53,2,0,2,0.3788,0.36,11,201,2012,3,4
0.44,2,0,2,0.6364,0.68,18,389,2012,5,6
0.93,3,0,2,0.2424,0.26,10,69,2011,3,3
0.69,1,0,2,0.5909,0.6,23,176,2012,3,4
0.77,1,0,4,0.4848,0.5,8,839,2012,10,2
0.69,2,0,1,0.197,0.2,2,1,2011,1,4
0.82,3,0,2,0.4091,0.4,9,79,2012,4,6
0.47,1,0,2,0.4545,0.46,1,19,2011,4,0
0.74,1,0,3,0.6667,0.7,23,152,2012,8,2
0.69,1,0,2,0.6212,0.66,22,217,2012,5,2
0.29,1,0,2,0.4848,0.5,17,729,2012,4,0
0.38,1,1,1,0.2273,0.24,19,93,2012,1,0
0.61,3,0,1,0.303,0.3,18,359,2012,2,4
0.56,1,0,1,0.3182,0.3,19,135,2011,12,3
0.46,1,0,4,0.6212,0.62,16,315,2011,11,0
0.88,3,0,4,0.5606,0.62,17,715,2012,10,1
0.65,1,0,3,0.6061,0.64,6,25,2012,6,6
0.46,1,0,4,0.5455,0.58,15,188,2011,11,1
0.26,1,0,1,0.2576,0.3,22,48,2011,3,2
0.62,2,0,2,0.4394,0.44,7,314,2011,5,1
0.88,3,0,1,0.4394,0.44,20,45,2011,2,0
0.54,1,0,1,0.4242,0.42,0,10,2012,2,1
0.79,1,0,2,0.6364,0.68,23,90,2011,6,1
0.22,1,0,2,0.6061,0.62,17,411,2012,4,6
0.88,2,0,3,0.5152,0.54,18,373,2011,9,1
0.69,2,0,2,0.6212,0.66,17,508,2012,5,0
0.44,1,0,4,0.4545,0.46,15,237,2011,11,4
0.37,1,0,4,0.6515,0.72,16,634,2012,10,4
0.69,1,0,4,0.2576,0.2,1,10,2012,11,0
0.57,1,0,3,0.6212,0.62,5,47,2012,6,3
0.88,1,0,1,0.5152,0.54,1,15,2012,3,1
0.51,1,0,3,0.6667,0.72,19,633,2012,8,3
1.0,2,0,4,0.3182,0.3,8,410,2011,11,0
0.44,1,0,2,0.7576,0.84,15,212,2011,6,4
0.93,2,0,1,0.2727,0.22,12,62,2012,1,0
0.62,1,0,4,0.4394,0.44,14,473,2012,12,6
